student_id,iq_test_marks,study_hours_per_day,extra_activity,time_spent_on_extra_activity_hrs,attended_academic_activity,courses_count,attendance_percentage,kan_marks,english_marks,maths_marks,chemistry_marks,biology_or_cs_marks,physics_marks,average_marks,capability_score,result,confidence
1477,85.1,0.54,No,0.0,No,4,75.2,66.5,83.1,62.0,58.3,58.4,38.4,61.1,0.6178,Pass,Medium
1478,44.2,1.06,No,1.0,No,0,73.7,39.0,35.5,63.5,67.6,39.5,72.3,52.9,0.3944,Fail,Low
1479,87.4,0.0,No,0.0,No,4,67.9,80.4,70.0,62.0,54.5,72.7,73.3,68.8,0.5973,Pass,Medium
1480,81.5,1.33,No,0.8,No,2,78.8,88.4,81.2,89.3,74.0,70.9,62.9,77.8,0.6388,Pass,Medium
1481,76.1,0.12,Yes,3.8,Yes,1,70.2,67.9,75.5,69.3,49.5,80.3,62.6,67.5,0.6035,Pass,Medium
1482,100.0,0.97,No,0.6,No,3,67.4,70.8,90.7,87.9,90.5,94.4,87.9,87.0,0.7212,Pass,High
1483,100.0,0.66,No,0.6,No,3,69.7,54.2,92.5,93.0,66.8,74.1,62.7,73.9,0.708,Pass,High
1484,37.1,0.15,Yes,5.2,Yes,2,67.4,48.3,36.9,12.6,62.5,52.8,38.9,42.0,0.373,Fail,Low
1485,61.9,1.57,No,1.4,No,5,73.5,75.4,33.6,57.0,44.5,65.9,64.3,56.8,0.5332,Fail,Medium
1486,64.9,1.69,No,0.0,No,3,66.7,98.8,59.7,79.9,86.8,65.6,51.2,73.7,0.5444,Fail,Medium
1487,52.1,2.55,Yes,4.2,No,2,81.1,68.0,69.2,68.2,60.1,87.3,66.6,69.9,0.5742,Fail,Medium
1488,89.1,0.73,No,0.9,No,5,68.1,84.4,89.4,84.2,73.5,73.8,64.0,78.2,0.6477,Pass,High
1489,36.9,1.39,Yes,3.5,No,3,63.6,34.2,53.0,41.5,50.3,48.3,43.9,45.2,0.407,Fail,Low
1490,64.7,1.68,No,1.5,Yes,5,72.0,83.9,67.0,65.9,92.1,65.1,69.6,73.9,0.5742,Fail,Medium
1491,50.5,0.78,No,0.4,Yes,3,62.5,61.2,50.2,26.7,67.9,81.2,36.5,54.0,0.4292,Fail,Low
1492,40.1,0.3,Yes,7.8,Yes,4,81.5,39.5,64.4,41.9,54.2,67.9,45.1,52.2,0.4216,Fail,Low
1493,93.4,1.51,No,0.8,No,4,76.2,100.0,79.5,87.4,100.0,69.1,79.5,85.9,0.7191,Pass,High
1494,89.4,2.49,No,1.0,No,5,88.7,66.1,93.1,99.1,93.3,77.4,100.0,88.2,0.7584,Pass,High
1495,19.3,2.31,No,1.2,No,3,52.2,63.3,20.6,27.7,17.2,40.4,50.2,36.6,0.2902,Fail,Low
1496,77.3,1.19,Yes,2.6,No,2,66.2,62.8,75.7,70.6,78.8,67.0,88.8,74.0,0.6385,Pass,Medium
1497,46.1,0.87,Yes,2.9,No,6,59.5,45.6,59.4,51.2,64.1,52.0,37.9,51.7,0.4344,Fail,Low
1498,100.0,0.45,No,1.1,No,3,65.8,82.0,100.0,70.2,84.2,91.4,51.7,79.9,0.6948,Pass,High
1499,75.0,1.17,No,0.0,No,2,68.9,77.5,76.3,52.9,75.5,64.3,47.8,65.7,0.5799,Pass,Medium
1500,100.0,0.0,No,1.1,No,5,68.9,79.8,77.8,98.3,76.1,73.8,100.0,84.3,0.6779,Pass,High
1501,65.2,0.26,Yes,3.1,No,3,76.4,58.5,75.3,56.9,59.6,44.8,47.5,57.1,0.5321,Fail,Medium
1502,73.3,0.92,Yes,5.0,No,2,70.0,41.5,73.2,59.0,76.0,63.9,47.2,60.1,0.6108,Pass,Medium
1503,58.3,0.0,Yes,3.2,No,4,54.7,68.1,44.2,58.8,52.7,37.5,60.5,53.6,0.4575,Fail,Low
1504,78.3,0.0,No,0.8,No,1,55.4,68.3,69.4,72.3,38.2,72.1,50.6,61.8,0.5284,Fail,Medium
1505,78.5,0.24,Yes,3.6,No,2,71.2,69.6,76.9,67.9,18.9,74.9,54.9,60.5,0.6057,Pass,Medium
1506,93.5,0.85,No,0.8,No,4,66.1,77.2,81.1,51.3,86.4,79.3,83.4,76.4,0.6766,Pass,High
1507,63.0,0.88,No,0.0,No,1,56.4,50.0,61.7,42.1,42.2,46.8,33.7,46.1,0.4796,Fail,Low
1508,99.1,2.44,No,0.7,No,5,96.3,100.0,96.6,94.6,97.7,68.5,100.0,92.9,0.8209,Pass,High
1509,100.0,0.43,No,0.1,No,5,73.5,70.2,73.4,77.5,77.4,69.9,70.7,73.2,0.7015,Pass,High
1510,35.0,2.84,Yes,5.2,No,3,88.6,38.7,43.2,43.6,61.1,60.8,52.0,49.9,0.4974,Fail,Low
1511,62.3,1.15,Yes,5.0,No,3,69.4,84.0,75.6,60.2,72.1,53.4,54.3,66.6,0.5569,Fail,Medium
1512,65.8,0.61,No,0.0,No,1,74.0,62.4,56.7,81.6,76.2,67.6,49.9,65.7,0.5005,Fail,Low
1513,45.6,0.86,No,0.0,Yes,5,64.8,48.4,35.4,48.7,61.1,37.4,47.2,46.4,0.4076,Fail,Low
1514,68.7,1.4,Yes,4.2,No,3,75.4,50.0,59.0,87.4,75.6,56.5,80.8,68.2,0.6118,Pass,Medium
1515,74.6,1.13,No,0.6,No,1,60.0,69.4,59.2,44.5,44.8,74.4,82.4,62.5,0.5668,Fail,Medium
1516,58.5,0.79,No,0.0,No,3,74.7,54.9,53.2,58.7,39.6,63.1,57.7,54.5,0.469,Fail,Low
1517,86.3,0.52,Yes,3.2,No,2,80.8,73.3,84.8,81.7,91.8,80.3,68.0,80.0,0.6751,Pass,High
1518,54.6,1.33,No,0.5,No,4,68.1,48.7,62.4,56.7,52.3,51.0,66.3,56.2,0.4684,Fail,Low
1519,43.3,2.43,No,0.2,No,8,71.6,61.0,63.4,71.5,40.3,47.5,56.6,56.7,0.4634,Fail,Low
1520,63.8,3.11,No,0.6,No,2,77.1,76.0,70.0,88.3,55.7,80.4,61.5,72.0,0.6194,Pass,Medium
1521,70.6,2.03,Yes,8.8,No,2,71.0,58.2,72.2,90.0,78.3,56.7,97.7,75.5,0.6606,Pass,High
1522,92.6,0.91,Yes,5.7,No,4,70.6,86.7,91.9,100.0,71.3,84.2,92.8,87.8,0.731,Pass,High
1523,62.5,1.49,No,0.0,No,3,71.0,60.2,63.4,67.1,56.6,57.6,84.8,65.0,0.5242,Fail,Medium
1524,69.8,0.47,Yes,0.5,Yes,4,71.5,55.9,74.1,74.7,76.6,65.6,83.7,71.8,0.58,Pass,Medium
1525,75.5,1.87,No,0.5,No,4,71.2,69.8,73.9,54.4,60.1,39.6,89.0,64.5,0.624,Pass,Medium
1526,58.0,0.67,Yes,3.6,Yes,5,69.4,59.9,53.4,46.6,81.9,55.1,78.4,62.6,0.5262,Fail,Medium
1527,81.5,1.93,Yes,0.5,No,0,78.2,100.0,87.8,87.8,77.0,63.7,79.8,82.7,0.705,Pass,High
1528,66.1,1.61,No,0.7,No,0,66.7,66.2,57.2,72.8,72.2,63.7,71.9,67.3,0.5456,Fail,Medium
1529,74.0,0.12,No,0.2,No,0,62.5,94.1,71.8,77.2,64.2,47.2,49.9,67.4,0.513,Fail,Medium
1530,59.9,0.81,No,0.8,No,4,79.9,63.8,76.0,70.7,48.0,58.6,57.2,62.4,0.4868,Fail,Low
1531,100.0,0.0,No,0.7,Yes,1,73.1,67.6,76.1,72.1,61.4,76.8,75.0,71.5,0.6961,Pass,High
1532,17.4,0.98,No,0.0,No,1,69.3,11.1,36.9,23.8,22.5,42.1,18.6,25.8,0.224,Fail,Low
1533,63.0,0.84,Yes,4.4,No,2,73.6,61.1,78.2,41.9,50.3,68.0,48.8,58.0,0.5471,Fail,Medium
1534,60.4,1.45,No,0.0,No,1,67.3,83.4,48.2,70.1,75.0,53.6,32.2,60.4,0.5034,Fail,Low
1535,73.2,0.0,Yes,3.5,No,3,67.9,65.8,76.5,51.1,65.8,63.6,42.2,60.8,0.5596,Fail,Medium
1536,100.0,0.39,Yes,9.5,No,7,67.4,86.9,95.0,84.2,91.3,76.7,76.4,85.1,0.7594,Pass,High
1537,86.4,0.01,No,1.1,No,2,65.0,68.6,81.5,82.1,64.2,49.5,75.6,70.2,0.5892,Pass,Medium
1538,56.7,0.0,Yes,3.7,Yes,3,76.2,45.6,57.4,64.6,50.5,44.0,57.5,53.3,0.4894,Fail,Low
1539,79.4,2.08,No,0.8,No,6,80.1,69.9,78.0,97.3,63.1,93.2,73.1,79.1,0.67,Pass,High
1540,89.3,0.67,No,0.6,Yes,1,63.8,65.2,73.6,77.3,74.0,58.1,63.9,68.7,0.6558,Pass,High
1541,80.4,1.92,Yes,2.9,No,5,68.0,85.5,87.3,80.5,75.8,79.0,85.4,82.2,0.6999,Pass,High
1542,67.6,0.0,No,0.3,No,3,72.3,44.2,46.8,81.9,43.9,56.0,68.0,56.8,0.4824,Fail,Low
1543,70.7,0.69,Yes,1.8,No,2,74.9,60.4,56.6,57.5,50.9,59.4,77.7,60.4,0.5806,Pass,Medium
1544,65.5,1.5,No,0.1,No,6,79.8,80.3,74.4,51.5,59.6,70.3,57.4,65.6,0.5556,Fail,Medium
1545,72.1,0.46,No,0.0,No,6,68.5,57.3,57.8,65.0,45.8,34.4,82.2,57.1,0.5316,Fail,Medium
1546,76.1,1.59,No,0.0,No,5,69.0,68.5,70.6,92.7,94.2,67.6,83.5,79.5,0.6113,Pass,Medium
1547,66.1,0.85,No,0.4,No,4,84.7,67.9,50.8,61.1,83.7,53.4,58.1,62.5,0.5298,Fail,Medium
1548,85.3,2.35,Yes,3.8,Yes,0,75.9,93.2,87.5,85.1,73.4,99.4,100.0,89.8,0.7747,Pass,High
1549,61.0,0.69,Yes,0.5,Yes,5,83.1,59.8,47.8,60.4,54.3,81.3,49.6,58.9,0.5511,Fail,Medium
1550,90.8,2.95,Yes,0.5,No,0,75.2,82.1,72.0,74.9,100.0,93.7,86.0,84.8,0.8088,Pass,High
1551,100.0,2.12,Yes,3.2,No,2,87.6,87.3,78.6,85.6,78.8,100.0,88.3,86.4,0.8441,Pass,High
1552,95.7,1.34,Yes,6.0,No,3,82.9,100.0,96.8,93.7,76.8,81.6,91.7,90.1,0.7829,Pass,High
1553,75.6,2.41,Yes,1.8,No,1,72.6,82.1,58.9,84.2,41.6,83.9,80.9,71.9,0.6924,Pass,High
1554,52.2,0.7,No,0.4,No,2,68.5,60.5,47.9,49.6,57.2,69.2,54.8,56.5,0.4202,Fail,Low
1555,80.4,2.41,No,0.5,No,1,73.7,80.7,45.3,84.3,83.4,75.6,100.0,78.2,0.6791,Pass,High
1556,69.8,0.44,No,0.2,No,3,75.4,49.4,58.9,59.1,59.7,83.0,63.6,62.3,0.5204,Fail,Medium
1557,37.2,1.87,Yes,4.4,No,5,75.2,51.3,43.2,50.7,64.5,62.0,60.8,55.4,0.4492,Fail,Low
1558,98.0,0.74,Yes,6.0,No,5,72.9,98.4,87.2,74.4,82.6,87.7,96.3,87.8,0.7592,Pass,High
1559,100.0,0.0,No,0.6,No,3,70.7,70.1,80.2,72.6,75.1,68.6,84.6,75.2,0.676,Pass,High
1560,82.6,1.19,Yes,0.5,No,3,68.8,78.3,91.3,71.5,33.4,90.5,76.0,73.5,0.6689,Pass,High
1561,61.5,1.63,Yes,2.7,Yes,4,76.0,80.8,64.9,68.8,89.4,79.5,58.8,73.7,0.5983,Pass,Medium
1562,85.8,0.0,No,1.3,No,3,76.7,70.1,60.8,57.8,55.2,63.3,76.7,64.0,0.5985,Pass,Medium
1563,88.8,0.63,No,1.2,Yes,6,76.4,74.9,53.5,52.1,84.2,81.0,65.1,68.5,0.6712,Pass,High
1564,24.9,0.42,Yes,2.6,No,4,55.6,37.6,38.2,28.6,37.2,30.3,25.8,33.0,0.2775,Fail,Low
1565,34.5,1.04,Yes,4.4,No,4,53.4,71.2,57.0,44.2,64.8,56.9,39.6,55.6,0.3684,Fail,Low
1566,52.1,1.7,No,0.0,No,4,68.5,47.1,45.8,47.6,53.7,37.3,46.6,46.4,0.4711,Fail,Low
1567,83.5,1.48,Yes,2.1,No,5,67.2,65.8,74.6,65.8,54.9,95.6,79.4,72.7,0.6937,Pass,High
1568,70.7,0.0,No,0.6,No,3,65.3,63.2,47.2,29.6,61.5,57.7,66.3,54.2,0.4948,Fail,Low
1569,71.7,1.42,No,0.0,No,3,64.7,55.6,80.2,76.8,78.6,64.9,79.4,72.6,0.5696,Fail,Medium
1570,69.1,0.62,No,0.0,No,5,78.5,61.2,83.4,58.5,72.8,77.8,36.7,65.1,0.5304,Fail,Medium
1571,88.5,0.48,No,0.3,No,2,62.4,73.8,63.3,70.5,81.7,59.3,90.8,73.2,0.6206,Pass,Medium
1572,79.6,0.0,No,0.1,No,4,66.6,68.4,59.7,85.4,52.2,68.8,86.2,70.1,0.5494,Fail,Medium
1573,52.7,0.0,Yes,3.2,No,2,61.6,42.1,59.2,62.3,44.2,60.6,51.6,53.3,0.4283,Fail,Low
1574,79.9,0.55,Yes,4.8,No,3,67.7,50.1,62.6,40.7,86.9,76.5,54.7,61.9,0.6304,Pass,Medium
1575,66.9,0.31,No,0.8,No,2,70.6,68.8,55.9,52.8,49.9,58.6,46.3,55.4,0.492,Fail,Low
1576,97.9,1.85,No,0.4,No,2,80.8,73.3,62.3,100.0,89.9,83.1,85.4,82.3,0.7642,Pass,High
1577,100.0,1.96,No,0.0,No,3,76.9,81.9,81.0,98.8,73.0,67.9,70.7,78.9,0.7786,Pass,High
1578,46.4,0.58,Yes,7.3,No,5,67.0,66.7,70.4,47.1,46.3,57.9,86.8,62.5,0.4389,Fail,Low
1579,78.9,0.28,Yes,1.7,No,4,64.7,53.0,78.4,62.2,93.0,86.6,75.2,74.7,0.6014,Pass,Medium
1580,97.9,0.71,No,0.0,No,3,76.1,54.6,91.4,77.4,88.6,84.8,100.0,82.8,0.7028,Pass,High
1581,59.4,0.46,No,0.4,No,2,71.7,60.5,51.5,51.0,65.5,58.5,48.6,55.9,0.4546,Fail,Low
1582,85.7,0.08,No,0.6,No,4,77.8,70.1,100.0,58.8,69.1,78.7,76.2,75.5,0.6025,Pass,Medium
1583,75.0,0.76,Yes,6.5,Yes,4,80.2,76.5,68.1,88.8,67.7,67.5,66.7,72.6,0.6494,Pass,High
1584,84.9,0.55,No,0.1,Yes,0,62.4,67.6,69.5,58.4,72.3,95.0,87.7,75.1,0.6196,Pass,Medium
1585,95.4,0.0,Yes,3.0,No,3,69.6,83.5,87.4,55.7,68.8,97.3,79.7,78.7,0.6932,Pass,High
1586,96.0,0.82,No,0.7,Yes,4,64.9,79.5,100.0,71.8,83.7,94.1,84.6,85.6,0.7086,Pass,High
1587,64.6,0.5,No,0.2,No,5,59.2,44.1,35.9,43.6,55.5,54.0,46.4,46.6,0.4786,Fail,Low
1588,69.0,1.03,No,0.4,No,3,74.9,31.9,79.9,49.0,50.6,67.2,55.1,55.6,0.5452,Fail,Medium
1589,60.6,2.26,No,1.3,No,6,79.8,47.4,70.0,58.6,51.0,60.4,86.1,62.2,0.5671,Fail,Medium
1590,49.2,0.34,Yes,3.6,Yes,2,63.6,57.3,44.7,26.3,30.6,63.4,32.9,42.5,0.4473,Fail,Low
1591,78.5,1.22,No,0.7,No,2,71.0,66.7,83.6,72.4,75.8,38.6,86.6,70.6,0.6073,Pass,Medium
1592,76.3,0.27,No,1.2,No,5,86.5,69.4,77.0,100.0,67.7,53.0,91.6,76.4,0.5671,Fail,Medium
1593,47.7,0.38,Yes,4.1,No,6,70.1,57.3,52.7,56.5,47.3,82.4,10.9,51.2,0.4331,Fail,Low
1594,94.7,0.0,Yes,5.0,No,3,75.7,76.5,74.1,100.0,44.0,81.4,94.2,78.4,0.7002,Pass,High
1595,32.1,3.13,No,0.9,Yes,2,70.6,41.8,53.3,34.1,41.6,49.7,71.5,48.7,0.4444,Fail,Low
1596,36.8,0.38,No,1.4,No,1,63.0,33.7,39.9,36.3,32.8,16.4,27.7,31.1,0.3076,Fail,Low
1597,69.9,1.02,Yes,6.0,Yes,2,84.8,68.4,64.4,71.9,79.8,72.2,85.7,73.7,0.6327,Pass,Medium
1598,92.0,0.26,Yes,4.2,No,1,72.9,75.7,88.5,82.2,88.0,67.4,71.8,78.9,0.6897,Pass,High
1599,90.3,0.97,No,1.3,Yes,2,74.5,83.6,88.9,86.7,100.0,99.6,96.3,92.5,0.6906,Pass,High
1600,100.0,1.96,No,0.4,No,3,82.4,92.9,78.0,74.7,91.0,87.7,100.0,87.4,0.7852,Pass,High
1601,72.9,4.0,No,0.8,No,0,90.8,100.0,67.7,91.5,100.0,84.1,74.5,86.3,0.7302,Pass,High
1602,80.2,0.0,No,0.9,Yes,7,65.6,68.6,69.2,76.4,70.7,56.2,47.9,64.8,0.5778,Pass,Medium
1603,66.1,1.8,No,0.4,Yes,4,72.8,71.3,61.3,76.7,62.3,75.0,82.2,71.5,0.5854,Pass,Medium
1604,0.0,2.9,Yes,4.1,Yes,5,72.1,28.0,44.8,51.0,39.1,33.6,54.1,41.8,0.2936,Fail,Low
1605,39.6,1.77,No,1.0,No,2,73.5,56.3,42.9,34.9,42.8,49.9,36.9,43.9,0.4046,Fail,Low
1606,63.1,2.05,Yes,4.5,Yes,2,75.7,68.6,88.3,78.9,88.6,67.0,72.4,77.3,0.6305,Pass,Medium
1607,56.1,2.35,Yes,3.4,No,1,88.4,42.5,64.1,62.3,65.6,43.4,61.1,56.5,0.5922,Pass,Medium
1608,96.1,1.21,No,0.5,No,1,100.0,91.4,89.1,80.1,90.5,100.0,97.6,91.4,0.7396,Pass,High
1609,56.3,0.3,No,0.6,No,4,72.5,53.6,38.5,53.2,25.8,20.9,43.6,39.3,0.4318,Fail,Low
1610,92.0,0.0,Yes,3.0,No,3,70.7,73.5,74.2,100.0,83.2,90.7,69.8,81.9,0.674,Pass,High
1611,62.5,2.03,No,0.3,No,2,76.8,80.3,40.3,73.9,68.7,49.8,70.6,63.9,0.5566,Fail,Medium
1612,93.8,0.0,No,0.6,No,4,65.8,72.4,75.0,89.7,61.2,71.5,79.1,74.8,0.6351,Pass,Medium
1613,100.0,0.0,No,0.2,No,0,72.8,68.3,75.0,78.4,85.7,75.6,79.0,77.0,0.6733,Pass,High
1614,96.0,0.18,Yes,0.5,Yes,4,71.8,61.3,100.0,93.4,63.5,79.3,81.5,79.8,0.723,Pass,High
1615,86.4,1.38,Yes,5.0,Yes,4,72.9,90.7,82.8,77.6,100.0,100.0,64.8,86.0,0.7378,Pass,High
1616,63.3,0.47,Yes,5.1,No,4,67.5,80.4,67.1,62.1,59.6,73.8,58.4,66.9,0.5286,Fail,Medium
1617,38.7,0.56,Yes,2.6,Yes,0,75.9,65.2,44.6,38.7,65.3,38.0,41.6,48.9,0.4026,Fail,Low
1618,98.5,0.69,Yes,3.0,Yes,4,68.9,58.5,72.5,88.6,78.4,88.7,80.9,77.9,0.7669,Pass,High
1619,86.8,0.46,No,0.0,No,3,90.8,79.4,73.6,100.0,50.7,70.4,46.7,70.1,0.6384,Pass,Medium
1620,40.4,1.93,No,0.0,No,2,76.5,37.5,40.3,49.9,24.2,44.5,57.1,42.2,0.4179,Fail,Low
1621,86.9,1.43,Yes,4.5,No,5,73.3,100.0,71.5,98.4,85.1,55.0,75.5,80.9,0.7237,Pass,High
1622,63.2,0.5,Yes,1.4,No,4,62.8,64.4,46.0,53.8,56.5,51.3,49.7,53.6,0.5155,Fail,Medium
1623,88.0,0.64,No,0.8,No,4,65.2,61.2,68.9,85.8,87.5,72.3,83.8,76.6,0.6322,Pass,Medium
1624,76.0,0.45,No,0.7,No,4,70.6,65.1,42.6,67.7,81.8,43.5,70.2,61.8,0.5558,Fail,Medium
1625,41.0,1.21,No,0.0,No,4,56.6,48.5,45.3,41.6,48.9,34.1,54.3,45.4,0.3681,Fail,Low
1626,79.8,1.89,Yes,5.1,No,5,80.1,94.0,75.5,78.8,86.0,81.6,61.2,79.5,0.7124,Pass,High
1627,81.1,0.64,No,1.1,No,1,68.9,51.5,58.5,61.0,70.3,63.3,52.4,59.5,0.5915,Pass,Medium
1628,83.0,1.93,No,0.4,No,8,58.1,99.3,76.4,57.9,44.7,79.6,46.1,67.3,0.6636,Pass,High
1629,35.1,0.0,No,0.5,No,6,58.8,43.7,32.5,39.7,43.3,66.1,48.5,45.6,0.2782,Fail,Low
1630,86.7,1.91,Yes,3.7,Yes,1,65.4,73.4,59.7,100.0,85.6,77.9,100.0,82.8,0.7516,Pass,High
1631,59.8,1.5,Yes,3.1,Yes,3,76.2,79.9,70.2,62.7,70.0,66.1,72.7,70.3,0.5815,Pass,Medium
1632,66.8,0.0,No,1.5,No,4,64.3,78.9,61.7,39.5,65.5,73.4,26.5,57.6,0.4738,Fail,Low
1633,93.3,0.6,No,1.3,No,5,69.4,65.7,64.6,77.0,64.7,80.5,36.5,64.8,0.6687,Pass,High
1634,56.5,0.0,No,0.9,No,1,54.2,34.0,49.7,46.2,70.0,16.1,47.8,44.0,0.3967,Fail,Low
1635,99.2,2.38,No,0.5,Yes,3,79.4,93.9,94.3,100.0,99.3,72.4,66.3,87.7,0.8186,Pass,High
1636,100.0,2.25,No,0.7,No,5,88.6,66.7,84.6,79.6,75.4,82.0,100.0,81.4,0.8091,Pass,High
1637,51.0,1.6,Yes,2.0,Yes,2,58.5,61.2,62.7,50.0,64.0,49.1,65.7,58.8,0.512,Fail,Low
1638,64.7,0.0,Yes,5.0,No,6,68.8,70.2,82.6,89.6,54.2,43.0,39.0,63.1,0.517,Fail,Medium
1639,57.8,1.14,Yes,0.5,No,3,88.4,71.2,73.7,54.8,50.1,54.3,61.7,61.0,0.5372,Fail,Medium
1640,64.6,0.0,No,0.1,No,5,59.9,66.9,46.5,79.3,59.9,60.7,42.1,59.2,0.454,Fail,Low
1641,73.9,1.59,Yes,2.1,Yes,3,73.5,69.7,86.3,66.3,40.5,79.4,61.0,67.2,0.6654,Pass,High
1642,87.2,1.36,No,0.3,No,3,69.2,92.7,67.0,88.4,99.8,88.9,75.6,85.4,0.6649,Pass,High
1643,64.7,1.83,Yes,6.3,Yes,5,78.5,73.5,84.1,42.7,100.0,88.2,72.8,76.9,0.6402,Pass,Medium
1644,92.8,0.0,No,0.7,No,3,74.0,51.1,75.4,77.4,84.1,70.8,62.0,70.1,0.6363,Pass,Medium
1645,68.0,0.0,No,0.9,No,2,68.2,28.2,43.2,52.3,55.6,32.0,35.5,41.1,0.481,Fail,Low
1646,68.5,0.98,Yes,0.8,No,3,82.9,57.4,87.0,85.9,54.0,64.1,96.6,74.2,0.5886,Pass,Medium
1647,72.4,0.58,No,0.4,No,1,79.8,81.2,62.2,51.0,41.8,82.1,51.0,61.5,0.5454,Fail,Medium
1648,91.5,0.34,Yes,3.6,No,2,83.0,84.6,88.5,85.1,70.2,83.8,72.8,80.8,0.7005,Pass,High
1649,78.7,1.28,Yes,8.2,Yes,3,80.2,59.3,74.7,74.4,69.8,85.0,90.7,75.6,0.7006,Pass,High
1650,71.1,0.82,No,0.5,No,6,74.1,35.1,67.1,61.8,81.8,51.5,59.6,59.5,0.5504,Fail,Medium
1651,62.4,0.22,No,0.7,No,2,70.3,58.6,56.2,63.2,61.7,49.7,40.7,55.0,0.46,Fail,Low
1652,71.0,2.39,Yes,5.1,Yes,3,66.0,65.9,56.4,57.6,80.3,85.7,61.5,67.9,0.688,Pass,High
1653,76.8,0.0,No,0.0,No,3,66.5,46.3,52.2,41.3,74.1,63.6,55.7,55.5,0.531,Fail,Medium
1654,100.0,0.0,Yes,1.7,No,2,75.2,69.6,72.4,82.4,86.5,82.6,63.4,76.1,0.722,Pass,High
1655,69.0,2.57,No,0.3,No,3,65.8,52.4,81.5,68.5,73.8,70.4,65.1,68.6,0.6128,Pass,Medium
1656,53.6,1.23,Yes,2.2,No,4,64.4,32.6,47.4,38.9,72.6,55.9,55.3,50.4,0.498,Fail,Low
1657,66.4,1.99,No,1.2,No,2,79.7,90.2,71.0,71.3,91.7,76.9,80.7,80.3,0.5831,Pass,Medium
1658,66.7,1.21,No,0.7,Yes,4,69.0,53.2,47.4,49.4,73.6,67.4,71.0,60.3,0.5564,Fail,Medium
1659,76.7,0.76,Yes,0.5,Yes,6,72.5,53.5,72.5,59.5,67.6,76.9,79.9,68.3,0.6394,Pass,Medium
1660,59.1,0.0,Yes,2.8,No,1,71.2,34.4,59.2,48.8,52.0,49.5,28.2,45.3,0.474,Fail,Low
1661,56.9,2.04,No,0.2,No,8,56.6,62.5,63.1,62.2,20.8,64.4,68.1,56.8,0.5105,Fail,Low
1662,23.8,2.42,Yes,1.1,No,0,89.4,63.8,28.7,76.2,52.9,53.1,64.4,56.5,0.396,Fail,Low
1663,100.0,1.19,Yes,2.5,No,0,75.6,89.2,76.3,79.5,96.6,96.0,95.0,88.8,0.7814,Pass,High
1664,53.9,0.35,No,1.1,No,4,83.2,73.4,41.8,32.3,49.7,58.9,46.9,50.5,0.4319,Fail,Low
1665,81.2,2.2,No,0.4,No,5,74.0,53.9,86.8,81.1,80.4,70.4,64.6,72.9,0.6785,Pass,High
1666,81.6,1.55,No,0.0,No,2,71.2,71.2,82.9,70.4,77.6,82.7,88.1,78.8,0.6408,Pass,Medium
1667,45.9,1.03,No,1.0,No,4,64.7,49.7,42.1,47.2,35.1,26.6,34.9,39.3,0.3991,Fail,Low
1668,70.5,1.5,No,0.7,No,3,70.3,66.5,71.9,37.6,50.8,74.5,53.2,59.1,0.5738,Fail,Medium
1669,80.1,0.77,Yes,3.4,No,1,74.0,29.5,84.0,79.9,56.7,75.2,79.4,67.4,0.6428,Pass,High
1670,100.0,0.6,No,0.7,No,2,80.6,74.9,95.9,84.3,76.3,59.4,75.0,77.6,0.7148,Pass,High
1671,87.8,0.06,No,0.0,No,2,68.4,60.2,49.0,57.4,64.7,70.0,89.3,65.1,0.6007,Pass,Medium
1672,29.1,2.36,Yes,3.6,No,1,74.5,53.8,51.3,68.6,48.6,28.6,84.4,55.9,0.4174,Fail,Low
1673,53.8,0.1,Yes,6.8,Yes,3,71.4,59.0,66.2,54.6,65.5,47.4,55.8,58.1,0.4799,Fail,Low
1674,61.3,0.54,No,0.6,No,2,70.6,55.4,39.9,63.0,61.2,76.1,46.4,57.0,0.4694,Fail,Low
1675,100.0,0.37,No,0.0,No,2,80.8,81.8,72.7,72.0,90.5,76.4,76.9,78.4,0.7018,Pass,High
1676,48.4,0.94,Yes,4.4,No,5,70.5,79.4,54.8,34.3,74.9,71.9,71.4,64.4,0.4651,Fail,Low
1677,100.0,0.77,No,0.6,No,5,72.3,89.6,68.9,72.9,85.5,80.4,78.2,79.2,0.7186,Pass,High
1678,78.9,0.98,Yes,2.1,No,4,82.7,84.3,54.4,70.7,89.3,78.7,88.8,77.7,0.6554,Pass,High
1679,68.0,1.98,No,0.8,No,0,73.6,54.7,64.3,72.8,72.9,59.7,61.5,64.3,0.5826,Pass,Medium
1680,58.5,1.01,No,0.7,No,0,77.9,49.6,66.7,65.2,24.9,60.6,41.1,51.4,0.4812,Fail,Low
1681,100.0,0.58,No,0.8,No,6,66.5,92.7,67.2,72.9,98.6,64.9,80.5,79.5,0.705,Pass,High
1682,63.0,0.37,Yes,2.4,Yes,3,59.4,86.8,76.7,83.6,76.8,54.4,47.0,70.9,0.5257,Fail,Medium
1683,82.3,0.47,Yes,4.6,Yes,2,66.1,53.7,90.1,60.9,78.4,73.5,76.2,72.1,0.6574,Pass,High
1684,66.2,0.69,No,0.0,No,1,75.6,52.6,56.9,53.2,52.6,34.5,44.6,49.1,0.5085,Fail,Low
1685,50.4,0.54,Yes,3.4,No,4,72.1,60.6,66.0,34.2,54.0,57.5,29.4,50.3,0.455,Fail,Low
